site_id,pec_id,site_name,owner_applicant,street_address,parcel_id,acres,building_sq_ft,mw_reported,construction_type,build_status,notes,source_link,tax_map_link,date_updated,latitude,longitude,county_fips,county_name,inside_target_county,inside_buffer_zone,source_org,source_url,retrieved_at
185,PEC-LDN-0112,AWS IAD61-IAD63 South Riding,Amazon Data Services Inc,25316 PREDICTION LN,097354183000,48.2,"778,426",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?mode=commercial&UseSearch=no&pin=097354183000&jur=107&taxyr=2024&card=6&item=0&State=5|1|1|1|1|&items=4,2024-04-10,38.91676919000002,-77.49379611999996,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
431,PEC-LDN-0042,Prologis NOVA 1,Prologis,22675 DULLES SUMMIT CT,045252512000,19.51,256092,,Redevelopment,Existing,"total project footage is 500,000 sqft. Built footage (building A) has been subtracted",https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/687E9159-276B-4808-AB6B-55E5955749B6?tab=locations,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=045252512000&jur=107&taxyr=2024&LMparent=20,2025-08-08,38.989441940037054,-77.44954289012036,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
231,PEC-PWM-0001,Gainsville Tech Park,Microsoft Corporation,13050 HANSEN FARM RD, 7496-88-1217,83.0,"2,982,000",,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://egcss.pwcgov.org/SelfService#/plan/01fffe17-1fdc-46e3-bd5c-f5795320e7e6?tab=attachments,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=264270,2024-04-10,38.780185090000025,-77.56898822999995,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
325,PEC-STA-0002,Stafford Technology Campus,"Jon M. Peterson, Stafford Technology, LC","east side of Richmond Highway, across from Sage Lane",38-124,523.94,"5,500,000",,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,"https://staffordcountyva.gov/government/departments_p-z/planning_and_zoning/long_range/rezonings,_cups,_comp_plan_amendments/development_review_meetings_new_applications.php",,2024-04-10,38.38512162000005,-77.43161728999996,51153,Prince William,False,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
371,PEC-STA-0006,Austin Ridge Logisitics Center,NP AUSTIN RIDGE LLC,"End of Cedar Lane, Hartwood",38 68,183.0,1600000,,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://www.fredericksburgfreepress.com/2025/01/22/biz-beat-roundup-more-data-centers-proposed-in-stafford/,https://va-stafford-assessor.publicaccessnow.com/PropertySearch/PropertyDetails.aspx?p=38%20%20%20%20%20%20%20%2068&a=23899,2025-04-28,38.41450237204361,-77.43574066385207,51153,Prince William,False,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
122,PEC-LDN-0052,IAD03,ALIGNED ENERGY DATA CENTERS ASHBURN LLC,22580 RELOCATION DR,045399350000,12.89,"180,355",72.0,Complete,Existing,square footage less than anticipated,https://datacenterhawk.com/marketplace/providers/aligned-data-centers/22715-relocation-drive/iad03,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=land_summary&UseSearch=no&pin=045399350000&jur=107&taxyr=2025&LMparent=20,2025-08-06,38.99307681000004,-77.43411535999996,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
128,PEC-LDN-0058,21551 BEAUMEADE CIR,BEAUMEADE TECHNOLOGY PARTNERS LLC,21551 BEAUMEADE CIR,060108050000,10.73,"152,400",,Complete,Existing,"Shown as ""Storage Warehouse""",,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=060108050000&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.02088482000005,-77.45114125999999,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
22,PEC-FAX-0007,Coresite 12100 SV & 12098 SV,Coresite,12379 A SUNRISE VALLEY DR,0173 01 0032A,12.68,"332,957",,"Operating, Expanding",Existing,square footage may be underrepresented,https://www.fairfaxcounty.gov/planning-development/sites/planning-development/files/Assets/Documents/PDF/data-centers-report.pdf#page=1,https://icare.fairfaxcounty.gov/ffxcare/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=0173%2001%20%200032A&jur=129&taxyr=2025,2024-04-10,38.94845694000003,-77.37170699999996,51059,Fairfax,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
417,PEC-LDN-0154,Farah-Naples Data Center,BROAD RUN HOLDINGS LLC,Loudoun County Parkway and Old Ox Road,124256520000,10.58,100000,,New,Proposed,,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/67e8f7f1-74de-4d91-8514-f6be79d00e61?tab=locations,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=124256520000&jur=107&taxyr=2025,2025-08-06,38.95731002991012,-77.5130623200927,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
76,PEC-LDN-0007,45845 NOKES BLVD,MEDINA DC 2 ASSETS LLC,45845 NOKES BLVD,030391106000,6.02,"79,300",,Complete,Existing,"Shown as ""Storage Warehouse""",https://cloudandcolocation.com/datacenters/cyxtera-sterling-data-center-iad1-b/,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=030391106000&jur=107&taxyr=2024,2024-04-10,39.023866670000075,-77.41526807999998,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
202,PEC-LDN-0129,Cross Mill Center,"Kuhn, Charles C/JK Holdings II LLC",20040 SYCOLIN RD,192163918000,20.71,"546,500",,New,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage",https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/CD62CC69-C15B-4904-B924-014D7E4659E6,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=192163918000&jur=107&taxyr=2024,2024-04-10,39.06294964000006,-77.55047939999997,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
463,PEC-LDN-0178,TELOS DATA CENTER,MARC SOLOMON,19886 ASHBURN RD,083287772000,25.29,180000,,Redevelopment,Proposed,Project adjacent to a church,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/D476DA12-5225-4CDE-B20E-0115B3DEC520?tab=locations,,2025-08-11,39.06702471018437,-77.47856721979502,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
274,PEC-PWM-0043,AMAZON DATA SERVICES INC,AMAZON DATA SERVICES INC,11801 BREWERS SPRING RD,7597-42-2107,10.06,"115,600",,Complete,Existing,,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=255831&mtab=property&p=255831,2024-04-10,38.78990386000004,-77.54798816999994,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
108,PEC-LDN-0039,FR SUMMIT AWS,FR SUMMIT LLC,22630 DULLES SUMMIT CT,045159083000,10.31,"149,200",,Complete,Existing,"Shown as ""Storage Warehouse""",,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=045159083000&jur=107&taxyr=2024&LMparent=20,2024-04-10,38.98870993000002,-77.44764983,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
251,PEC-PWM-0020,Sharpless Enterprises LLC,Sharpless Enterprises LLC,6201 WELLINGTON RD,7497-61-8568,181.29,"2,400,000",,New,Proposed,square footage is an estimate,https://www.datacenterdynamics.com/en/news/company-plans-four-data-centers-on-a-campus-in-virginias-prince-william-county/,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=229877,2024-04-10,38.78688616000004,-77.57505171999998,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
414,PEC-LDN-0152,Allegro North Campus,YONDR JK 1 LLC,"41567 BRIARFIELD LN , ALDIE, VA, 20105",202285740000,49.05,1260000,,New,Proposed,,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/c8b47962-6627-4998-a318-03e49ce25ef7?tab=locations,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=202285740000&jur=107&taxyr=2025,2025-08-06,38.956319659993646,-77.54515666021715,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
82,PEC-LDN-0013,22945 INTERNATIONAL DR AWS,Amazon Data Services Inc,22945 INTERNATIONAL DR,034357851000,17.41,"147,900",,Complete,Existing,"Shown as ""Storage Warehouse""",,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=034357851000&jur=107&taxyr=2024,2024-04-10,38.98215669000005,-77.42751352999993,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
437,PEC-LDN-0086A,SDC ASHBURN I,SDC ASHBURN ALPHA I LLC,44351 IMPORT PLZ,62159785000,0.0,20000,,Expansion,Proposed,,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/0cdca2e2-c29e-4a7a-ab35-862bad8566e3?tab=attachments,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=062159785000&jur=107&taxyr=2024&LMparent=20,2025-08-10,38.99494169019343,-77.46915387005248,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
39,PEC-FAX-0022,AWS Loisdale Station,Amazon Data Services Inc,7961 Loisdale Rd,0992 01 0008A,23.41,"240,000",,New,Proposed,,https://www.fairfaxcounty.gov/planning-development/sites/planning-development/files/Assets/Documents/PDF/data-centers-report.pdf#page=1,https://icare.fairfaxcounty.gov/ffxcare/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=0992%2001%20%200008A&jur=129&taxyr=2025,2024-04-10,38.742266770000064,-77.18642688999995,51059,Fairfax,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
33,PEC-FAX-0017,Science Applications International Corp (SAIC),DISCOVERY SQUARE LLC,12010 SUNSET HILLS RD,0173 01 0005,6.42,0,,Complete,Existing,,,https://icare.fairfaxcounty.gov/ffxcare/datalets/datalet.aspx?mode=com_combined&UseSearch=no&pin=0173%2001%20%200005&jur=129&taxyr=2025&LMparent=138,2024-04-10,38.95265185000005,-77.34998659999997,51059,Fairfax,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
16,PEC-FAX-0001,Amazon Web Services Mallory,Amazon Data Services Inc,14501 AVION PKWY,0341 03 0013,47.69,"440,870",,"Operating, Expanding",Existing,,https://www.fairfaxcounty.gov/planning-development/sites/planning-development/files/Assets/Documents/PDF/data-centers-report.pdf#page=1,https://icare.fairfaxcounty.gov/ffxcare/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=0341%2003%20%200013&jur=129&taxyr=2025,2024-04-10,38.90492701000005,-77.45381062999996,51059,Fairfax,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
182,PEC-LDN-0110,Western Lands,Digital Realty,43616 CAPACITY DR,093365404006,221.12,"11,700,000",,New,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage",https://www.bizjournals.com/washington/news/2024/02/27/sterling-digital-realty-trust-western-lands-dulles.html,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=093185459000&jur=107&taxyr=2024&LMparent=20,2025-08-06,38.95450081000006,-77.48892242999995,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
88,PEC-LDN-0019,VISA USA INC,VISA USA INC,44901 RUSSELL BRANCH PKWY,040464286000,41.28,"365,855",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=040464286000&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.04920476000006,-77.44556812999996,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
208,PEC-LDN-0135,IAD11,MICROSOFT CORP,41840 GROWTH MINDSET LN,203354208000,64.76,"759,405",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=203354208000&jur=107&taxyr=2024&LMparent=20,2025-08-06,38.94816566000002,-77.55538174999998,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
102,PEC-LDN-0033,NVA01 STACK INFRASTRUCTURE,"SI NVA01, LLC",22080 PACIFIC BLVD,044261032000,15.98,"180,000",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=044261032000&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.00454210000002,-77.44197609999999,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
337,PEC-LDN-0146,MECP1 ASHBURN 1 LLC,MECP1 ASHBURN 1 LLC,21215 ATLANTIC BLVD,030455548000,5.9393,258716,,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=commercial&UseSearch=no&pin=030455548000&jur=107&taxyr=2024&LMparent=20,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=commercial&UseSearch=no&pin=030455548000&jur=107&taxyr=2024&LMparent=20,2024-08-07,39.02848588599704,-77.42768498740574,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
388,PEC-PWM-0023,Bristow Campus,STACK INFRASTRUCTURE,11480 NOKESVILLE RD,7595-63-4137,39.88,540000,,New,Proposed,This project covers multiple parcels. The total acreage has been represented here. Existing data centers have been removed from the proposed square footage,https://egcss.pwcgov.org/SelfService#/plan/1f301435-5cb5-4515-95c7-0dc1844362ea?tab=moreinfo,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=001441&mtab=property&p=001441,2025-07-14,38.73796778978371,-77.54125426004532,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
351,PEC-FAQ-0010,Vint Hill Corners,Vint Hill Corners LLC,"4295 AIKEN DR WARRENTON, VA 20187",7915-54-0780-000,46.2,"360,000",,New,Proposed,"two buildings, split sqft (165k, 195k)",https://commdevpay.fauquiercounty.gov/Energov_Prod/SelfService#/plan/ff86bd94-573b-462d-bf75-777ee3093d58?tab=attachments,https://commdevpay.fauquiercounty.gov/Energov_Prod/SelfService#/map?search=7915-53-3758-000,2024-08-22,38.74458490514464,-77.68533976192556,51153,Prince William,False,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
302,PEC-PWM-0069,AMAZON DATA SERVICES INC,AMAZON DATA SERVICES INC,10201 TANNER WAY,7695-62-8723,82.58,,,Complete,Existing,,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=078744&mtab=property&p=078744,2024-04-10,38.73494367000005,-77.50452252999997,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
400,PEC-LDN-0117,Northwoods Property,Amazon Data Services Inc,43649 LIGHT SPEED PLZ,122207249000,79.61,755090,0.0,Expansion,Proposed,"Four buildings, building A is complete and has been removed from the square footage. This parcel may be divided in the future.",https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/3399a93f-9e75-48d2-a377-ecd0d9be35c1?tab=attachments,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=commercial&UseSearch=no&pin=122207249000&jur=107&taxyr=2025&LMparent=20,2025-08-06,38.9779217496974,-77.49350666021242,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
45,PEC-FAQ-0001,DATA CENTER VINT HILL,DATA CENTER VINT HILL LLC,6872 WATSON CT,7915-86-3249-000,8.57,"84,199",,Complete,Existing,,,https://gis.vgsi.com/fauquierva/Parcel.aspx?pid=46425,2024-04-10,38.74741879000004,-77.67425719999994,51153,Prince William,False,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
294,PEC-PWM-0063,QTS Manassas DC 5,QTS Manassas DC 5,9301 FREEDOM CENTER BLVD,7695-39-0644,22.72,"305,510",,Complete,Existing,,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=248323&mtab=property&p=248323,2024-04-10,38.75484953000006,-77.51757917999998,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
145,PEC-LDN-0074,44621 WAXPOOL RD,KAVEH VENTURES LLC,44621 WAXPOOL RD,061275931000,15.73,"493,504",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=061275931000&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.012138490000034,-77.46291079999997,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
245,PEC-PWM-0015,SES AMERICOM INC,SES AMERICOM INC,8000 GAINSFORD CT,7496-79-1270,8.23,"20,534",,Complete,Existing,,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=096967&mtab=property&p=096967,2024-04-10,38.78380889000005,-77.57231579999996,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
